ID,Educacion,Sexo,Tipo_Empleo,Experiencia,Estado_civil,Edad,Utilizacion_tarjetas,Numero_entidades,Default
Cid11766,Estudios Universitarios,F,Informal,158,Casado,56,9,5 o +,0
Cid11767,Estudios Universitarios,F,Trabajador Pago Planilla,384,Casado,56,13,4,0
Cid11768,Estudios Tecnicos,F,Informal,263,Casado,56,95,5 o +,1
Cid11769,Estudios Escolares,M,Trabajador Pago Planilla,91,Casado,56,25,5 o +,1
Cid11770,Estudios Universitarios,F,Emprendedor,194,Casado,56,29,4,0
Cid11771,Estudios Tecnicos,F,Emprendedor,34,Divorciado,56,1,5 o +,0
Cid11772,Estudios Tecnicos,F,Trabajador Pago Planilla,71,Casado,56,0,5 o +,0
Cid11773,Estudios Universitarios,M,Trabajador Pago Planilla,300,Casado,56,21,5 o +,0
Cid11774,Estudios Universitarios,M,Trabajador Pago Planilla,32,Casado,56,2,4,0
Cid11775,Estudios Universitarios,F,Emprendedor,227,Casado,56,0,5 o +,0
Cid11776,Estudios Escolares,M,Trabajador Pago Planilla,273,Casado,56,2,2,0
Cid11777,Estudios Universitarios,M,Trabajador Pago Planilla,120,Casado,56,0,3,0
Cid11778,Estudios Universitarios,F,Trabajador Pago Planilla,471,Casado,56,14,2,0
Cid11779,Estudios Universitarios,F,Trabajador Pago Planilla,231,Casado,56,18,1,0
Cid11780,Estudios Tecnicos,F,Emprendedor,48,Casado,56,138,5 o +,1
Cid11781,Estudios Tecnicos,M,Trabajador Pago Planilla,338,Viudo,56,13,3,0
Cid11782,Estudios Escolares,M,Emprendedor,46,Soltero,56,6,4,0
Cid11783,Estudios Universitarios,M,Emprendedor,296,Casado,56,0,4,0
Cid11784,Estudios Escolares,F,Trabajador Pago Planilla,458,Casado,56,1,3,0
Cid11785,Estudios Tecnicos,M,Trabajador Pago Planilla,136,Soltero,56,24,5 o +,0
Cid11786,Estudios Universitarios,F,Trabajador Pago Planilla,153,Casado,56,45,2,0
Cid11787,Estudios Universitarios,F,Emprendedor,77,Casado,56,1,4,0
Cid11788,Estudios Universitarios,F,Emprendedor,120,Casado,56,0,4,0
Cid11789,Estudios Escolares,F,Informal,132,Casado,56,100,4,0
Cid11790,Estudios Universitarios,M,Recibo por Honorarios,125,Casado,56,34,4,0
Cid11791,Estudios Tecnicos,F,Informal,65,Casado,56,25,5 o +,0
Cid11792,Estudios Escolares,F,Informal,96,Viudo,56,0,5 o +,1
Cid11793,Estudios Tecnicos,F,Informal,123,Casado,56,5,2,0
Cid11794,Estudios Universitarios,F,Informal,57,Casado,56,20,1,0
Cid11795,Estudios Tecnicos,F,Informal,163,Casado,56,6,1,0
Cid11796,Estudios Universitarios,M,Trabajador Pago Planilla,305,Casado,56,0,5 o +,0
Cid11797,Estudios Universitarios,M,Trabajador Pago Planilla,399,Casado,56,0,5 o +,0
Cid11798,Estudios Universitarios,F,Emprendedor,177,Casado,56,0,4,0
Cid11799,Estudios Universitarios,F,Trabajador Pago Planilla,72,Soltero,56,35,5 o +,1
Cid11800,Estudios Escolares,F,Trabajador Pago Planilla,30,Casado,56,6,5 o +,0
Cid11801,Estudios Universitarios,M,Recibo por Honorarios,301,Soltero,56,35,1,0
Cid11802,Estudios Universitarios,F,Trabajador Pago Planilla,70,Soltero,56,0,5 o +,0
Cid11803,Estudios Universitarios,M,Recibo por Honorarios,151,Divorciado,56,4,4,0
Cid11804,Estudios Tecnicos,M,Trabajador Pago Planilla,6,Casado,56,7,4,0
Cid11805,Estudios Tecnicos,M,Trabajador Pago Planilla,401,Casado,56,12,1,0
Cid11806,Estudios Escolares,F,Informal,123,Casado,56,8,3,0
Cid11807,Estudios Tecnicos,F,Recibo por Honorarios,252,Divorciado,56,2,4,0
Cid11808,Estudios Universitarios,M,Trabajador Pago Planilla,158,Casado,56,0,2,0
Cid11809,Estudios Tecnicos,F,Informal,90,Casado,56,67,5 o +,0
Cid11810,Estudios Tecnicos,F,Trabajador Pago Planilla,281,Divorciado,56,55,5 o +,0
Cid11811,Estudios Universitarios,F,Trabajador Pago Planilla,13,Divorciado,56,32,5 o +,0
Cid11812,Estudios Escolares,M,Trabajador Pago Planilla,32,Soltero,56,40,1,0
Cid11813,Estudios Escolares,M,Informal,248,Soltero,56,16,1,0
Cid11814,Estudios Universitarios,M,Informal,54,Soltero,56,5,5 o +,0
Cid11815,Estudios Universitarios,M,Trabajador Pago Planilla,171,Soltero,56,0,3,0
Cid11816,Estudios Universitarios,M,Emprendedor,80,Casado,56,2,2,0
Cid11817,Estudios Universitarios,M,Trabajador Pago Planilla,311,Casado,56,0,5 o +,0
Cid11818,Estudios Universitarios,M,Emprendedor,250,Casado,56,12,4,0
Cid11819,Estudios Universitarios,F,Trabajador Pago Planilla,327,Casado,56,0,5 o +,0
Cid11820,Estudios Universitarios,F,Trabajador Pago Planilla,313,Soltero,56,0,2,0
Cid11821,Estudios Universitarios,F,Trabajador Pago Planilla,315,Soltero,56,6,1,0
Cid11822,Estudios Universitarios,M,Trabajador Pago Planilla,71,Casado,56,66,4,0
Cid11823,Estudios Tecnicos,M,Informal,65,Casado,56,17,3,1
Cid11824,Estudios Universitarios,M,Emprendedor,177,Casado,56,48,2,0
Cid11825,Estudios Universitarios,F,Informal,78,Soltero,56,0,5 o +,1
Cid11826,Estudios Tecnicos,F,Trabajador Pago Planilla,61,Casado,56,12,3,0
Cid11827,Estudios Tecnicos,M,Trabajador Pago Planilla,317,Casado,56,13,5 o +,0
Cid11828,Estudios Universitarios,M,Trabajador Pago Planilla,63,Soltero,56,0,4,0
Cid11829,Estudios Escolares,M,Trabajador Pago Planilla,88,Divorciado,56,1,2,0
Cid11830,Estudios Universitarios,M,Recibo por Honorarios,175,Soltero,56,2,3,0
Cid11831,Estudios Tecnicos,F,Emprendedor,49,Union Libre,56,48,4,0
Cid11832,Estudios Universitarios,F,Trabajador Pago Planilla,228,Soltero,56,46,5 o +,0
Cid11833,Estudios Tecnicos,F,Emprendedor,275,Soltero,56,25,4,0
Cid11834,Estudios Universitarios,F,Informal,148,Casado,56,27,5 o +,0
Cid11835,Estudios Tecnicos,F,Trabajador Pago Planilla,38,Divorciado,56,0,5 o +,0
Cid11836,Estudios Universitarios,M,Informal,28,Casado,56,8,2,0
Cid11837,Estudios Universitarios,F,Emprendedor,262,Soltero,56,14,3,0
Cid11838,Estudios Tecnicos,M,Trabajador Pago Planilla,137,Casado,56,8,2,0
Cid11839,Estudios Tecnicos,F,Informal,198,Soltero,56,10,1,0
Cid11840,Estudios Escolares,M,Emprendedor,53,Soltero,56,103,5 o +,0
Cid11841,Estudios Escolares,F,Informal,111,Viudo,56,67,5 o +,0
Cid11842,Estudios Escolares,F,Informal,123,Soltero,56,30,5 o +,0
Cid11843,Estudios Universitarios,F,Informal,180,Casado,56,42,3,0
Cid11844,Estudios Universitarios,M,Recibo por Honorarios,47,Soltero,56,0,5 o +,0
Cid11845,Estudios Universitarios,F,Emprendedor,83,Soltero,56,9,5 o +,0
Cid11846,Estudios Tecnicos,M,Trabajador Pago Planilla,340,Casado,56,2,4,0
Cid11847,Estudios Escolares,F,Trabajador Pago Planilla,264,Soltero,56,6,3,0
Cid11848,Estudios Universitarios,F,Trabajador Pago Planilla,300,Casado,56,7,3,0
Cid11849,Estudios Universitarios,M,Trabajador Pago Planilla,25,Casado,56,99,4,1
Cid11850,Estudios Escolares,M,Emprendedor,130,Union Libre,56,34,4,0
Cid11851,Estudios Escolares,F,Informal,305,Divorciado,56,30,4,0
Cid11852,Estudios Universitarios,F,Emprendedor,127,Casado,56,62,2,0
Cid11853,Estudios Tecnicos,M,Fuerzas Armadas,282,Soltero,56,1,3,0
Cid11854,Estudios Tecnicos,M,Recibo por Honorarios,182,Casado,56,13,2,0
Cid11855,Estudios Universitarios,F,Trabajador Pago Planilla,84,Soltero,56,0,5 o +,0
Cid11856,Estudios Universitarios,F,Trabajador Pago Planilla,129,Casado,56,5,3,0
Cid11857,Estudios Universitarios,M,Trabajador Pago Planilla,133,Casado,56,16,1,0
Cid11858,Estudios Universitarios,M,Trabajador Pago Planilla,34,Casado,56,5,1,0
Cid11859,Estudios Tecnicos,F,Trabajador Pago Planilla,447,Soltero,56,90,3,0
Cid11860,Estudios Universitarios,F,Informal,83,Soltero,56,59,5 o +,0
Cid11861,Estudios Tecnicos,F,Trabajador Pago Planilla,85,Union Libre,56,77,5 o +,0
Cid11862,Estudios Escolares,F,Informal,396,Viudo,56,48,4,0
Cid11863,Estudios Universitarios,M,Recibo por Honorarios,192,Casado,56,13,4,0
Cid11864,Estudios Tecnicos,F,Informal,145,Soltero,56,16,2,0
Cid11865,Estudios Tecnicos,M,Emprendedor,162,Casado,56,23,1,0
Cid11866,Estudios Universitarios,F,Informal,63,Soltero,56,94,3,1
Cid11867,Estudios Tecnicos,F,Trabajador Pago Planilla,386,Casado,56,116,3,0
Cid11868,Estudios Tecnicos,M,Trabajador Pago Planilla,102,Casado,56,38,2,0
Cid11869,Estudios Escolares,F,Emprendedor,12,Casado,56,12,2,0
Cid11870,Estudios Universitarios,F,Trabajador Pago Planilla,390,Casado,56,29,4,0
Cid11871,Estudios Universitarios,F,Trabajador Pago Planilla,282,Casado,56,42,1,0
Cid11872,Estudios Universitarios,F,Informal,149,Soltero,56,2,4,0
Cid11873,Estudios Universitarios,F,Trabajador Pago Planilla,339,Soltero,56,0,4,0
Cid11874,Estudios Universitarios,F,Trabajador Pago Planilla,309,Casado,56,36,1,0
Cid11875,Estudios Universitarios,F,Trabajador Pago Planilla,396,Casado,56,22,2,0
Cid11876,Estudios Universitarios,M,Trabajador Pago Planilla,375,Casado,56,1,2,0
Cid11877,Estudios Universitarios,F,Trabajador Pago Planilla,326,Casado,56,45,4,0
Cid11878,Estudios Tecnicos,F,Trabajador Pago Planilla,268,Soltero,56,13,1,0
Cid11879,Estudios Universitarios,M,Recibo por Honorarios,260,Casado,56,0,5 o +,0
Cid11880,Estudios Tecnicos,M,Informal,82,Soltero,57,103,4,0
Cid11881,Estudios Tecnicos,M,Informal,88,Divorciado,57,101,4,0
Cid11882,Estudios Escolares,F,Emprendedor,76,Casado,57,56,5 o +,0
Cid11883,Estudios Escolares,M,Informal,140,Union Libre,57,0,5 o +,0
Cid11884,Estudios Universitarios,M,Trabajador Pago Planilla,119,Casado,57,3,5 o +,0
Cid11885,Estudios Universitarios,F,Recibo por Honorarios,97,Union Libre,57,6,5 o +,0
Cid11886,Estudios Tecnicos,M,Trabajador Pago Planilla,383,Casado,57,0,4,0
Cid11887,Estudios Universitarios,M,Trabajador Pago Planilla,203,Casado,57,1,4,0
Cid11888,Estudios Universitarios,F,Trabajador Pago Planilla,455,Divorciado,57,12,3,0
Cid11889,Estudios Universitarios,F,Trabajador Pago Planilla,219,Soltero,57,3,1,0
Cid11890,Estudios Universitarios,F,Trabajador Pago Planilla,444,Casado,57,0,4,0
Cid11891,Estudios Tecnicos,M,Informal,386,Casado,57,95,5 o +,0
Cid11892,Estudios Escolares,M,Trabajador Pago Planilla,409,Soltero,57,23,5 o +,0
Cid11893,Estudios Tecnicos,M,Informal,348,Casado,57,16,4,0
Cid11894,Estudios Escolares,M,Emprendedor,103,Divorciado,57,0,4,0
Cid11895,Estudios Universitarios,M,Informal,150,Union Libre,57,10,3,0
Cid11896,Estudios Universitarios,M,Trabajador Pago Planilla,360,Casado,57,33,2,0
Cid11897,Estudios Tecnicos,F,Informal,76,Divorciado,57,5,4,0
Cid11898,Estudios Tecnicos,F,Trabajador Pago Planilla,454,Casado,57,0,2,0
Cid11899,Estudios Universitarios,M,Trabajador Pago Planilla,458,Casado,57,0,4,0
Cid11900,Estudios Universitarios,M,Trabajador Pago Planilla,184,Casado,57,2,1,0
Cid11901,Estudios Universitarios,F,Trabajador Pago Planilla,240,Casado,57,8,2,0
Cid11902,Estudios Tecnicos,M,Informal,99,Soltero,57,62,5 o +,1
Cid11903,Estudios Escolares,F,Informal,59,Casado,57,35,4,0
Cid11904,Estudios Tecnicos,F,Informal,87,Casado,57,30,4,0
Cid11905,Estudios Universitarios,M,Trabajador Pago Planilla,41,Casado,57,0,5 o +,0
Cid11906,Estudios Universitarios,M,Recibo por Honorarios,207,Casado,57,1,2,0
Cid11907,Estudios Universitarios,F,Trabajador Pago Planilla,393,Divorciado,57,13,3,0
Cid11908,Estudios Universitarios,M,Emprendedor,154,Casado,57,0,5 o +,0
Cid11909,Estudios Universitarios,M,Informal,230,Casado,57,13,1,0
Cid11910,Estudios Universitarios,M,Informal,130,Soltero,57,27,4,0
Cid11911,Estudios Universitarios,F,Trabajador Pago Planilla,360,Soltero,57,28,4,0
Cid11912,Estudios Universitarios,F,Trabajador Pago Planilla,170,Soltero,57,4,2,0
Cid11913,Estudios Universitarios,M,Emprendedor,39,Casado,57,3,1,0
Cid11914,Estudios Universitarios,M,Trabajador Pago Planilla,382,Casado,57,4,2,0
Cid11915,Estudios Universitarios,M,Trabajador Pago Planilla,363,Viudo,57,5,2,0
Cid11916,Estudios Universitarios,F,Recibo por Honorarios,190,Soltero,57,0,2,0
Cid11917,Estudios Universitarios,M,Trabajador Pago Planilla,279,Soltero,57,100,5 o +,0
Cid11918,Estudios Tecnicos,M,Trabajador Pago Planilla,51,Casado,57,61,4,1
Cid11919,Estudios Tecnicos,F,Trabajador Pago Planilla,60,Divorciado,57,26,4,0
Cid11920,Estudios Universitarios,M,Trabajador Pago Planilla,129,Divorciado,57,18,4,0
Cid11921,Estudios Tecnicos,M,Informal,146,Union Libre,57,4,4,0
Cid11922,Estudios Universitarios,M,Trabajador Pago Planilla,7,Casado,57,0,4,0
Cid11923,Estudios Tecnicos,F,Trabajador Pago Planilla,370,Casado,57,26,4,0
Cid11924,Estudios Universitarios,M,Trabajador Pago Planilla,204,Casado,57,0,5 o +,1
Cid11925,Estudios Universitarios,M,Trabajador Pago Planilla,363,Casado,57,0,5 o +,0
Cid11926,Estudios Universitarios,M,Trabajador Pago Planilla,350,Divorciado,57,0,3,0
Cid11927,Estudios Escolares,M,Trabajador Pago Planilla,74,Soltero,57,153,5 o +,0
Cid11928,Estudios Tecnicos,F,Emprendedor,19,Casado,57,76,5 o +,0
Cid11929,Estudios Tecnicos,M,Trabajador Pago Planilla,264,Soltero,57,46,2,0
Cid11930,Estudios Universitarios,F,Trabajador Pago Planilla,123,Viudo,57,87,4,0
Cid11931,Estudios Universitarios,F,Trabajador Pago Planilla,177,Soltero,57,19,4,0
Cid11932,Estudios Tecnicos,F,Emprendedor,243,Soltero,57,3,3,0
Cid11933,Estudios Universitarios,M,Trabajador Pago Planilla,250,Casado,57,0,5 o +,0
Cid11934,Estudios Universitarios,F,Trabajador Pago Planilla,72,Casado,57,16,3,0
Cid11935,Estudios Universitarios,M,Trabajador Pago Planilla,224,Casado,57,21,1,0
Cid11936,Estudios Universitarios,M,Trabajador Pago Planilla,73,Casado,57,5,2,0
Cid11937,Estudios Universitarios,F,Recibo por Honorarios,278,Casado,57,0,2,0
Cid11938,Estudios Universitarios,M,Trabajador Pago Planilla,6,Soltero,57,29,4,0
Cid11939,Estudios Escolares,M,Emprendedor,196,Soltero,57,0,5 o +,0
Cid11940,Estudios Universitarios,M,Trabajador Pago Planilla,156,Casado,57,11,3,0
Cid11941,Estudios Universitarios,F,Informal,11,Casado,57,10,3,0
Cid11942,Estudios Escolares,F,Informal,172,Viudo,57,24,1,0
Cid11943,Estudios Universitarios,F,Trabajador Pago Planilla,119,Viudo,57,0,5 o +,0
Cid11944,Estudios Universitarios,M,Trabajador Pago Planilla,154,Soltero,57,0,3,0
Cid11945,Estudios Universitarios,M,Trabajador Pago Planilla,382,Casado,57,2,2,0
Cid11946,Estudios Universitarios,M,Trabajador Pago Planilla,93,Casado,57,7,1,0
Cid11947,Estudios Universitarios,M,Recibo por Honorarios,250,Union Libre,57,103,5 o +,0
Cid11948,Estudios Tecnicos,F,Trabajador Pago Planilla,336,Soltero,57,59,4,0
Cid11949,Estudios Universitarios,F,Trabajador Pago Planilla,346,Soltero,57,100,5 o +,0
Cid11950,Estudios Universitarios,M,Emprendedor,299,Union Libre,57,21,4,0
Cid11951,Estudios Tecnicos,F,Emprendedor,19,Casado,57,13,4,0
Cid11952,Estudios Escolares,F,Emprendedor,306,Casado,57,46,1,0
Cid11953,Estudios Tecnicos,M,Trabajador Pago Planilla,132,Casado,57,0,4,0
Cid11954,Estudios Universitarios,F,Trabajador Pago Planilla,369,Casado,57,3,5 o +,0
Cid11955,Estudios Universitarios,M,Trabajador Pago Planilla,154,Casado,57,1,3,0
Cid11956,Estudios Universitarios,F,Recibo por Honorarios,180,Casado,57,5,1,0
Cid11957,Estudios Escolares,M,Trabajador Pago Planilla,18,Soltero,57,100,5 o +,1
Cid11958,Estudios Universitarios,M,Informal,153,Union Libre,57,91,5 o +,0
Cid11959,Estudios Universitarios,F,Informal,89,Soltero,57,100,5 o +,0
Cid11960,Estudios Universitarios,M,Trabajador Pago Planilla,378,Union Libre,57,188,5 o +,0
Cid11961,Estudios Tecnicos,M,Informal,119,Divorciado,57,60,5 o +,0
Cid11962,Estudios Universitarios,F,Informal,64,Casado,57,50,3,0
Cid11963,Estudios Tecnicos,F,Trabajador Pago Planilla,65,Viudo,57,47,2,0
Cid11964,Estudios Tecnicos,F,Trabajador Pago Planilla,225,Casado,57,72,3,0
Cid11965,Estudios Tecnicos,F,Emprendedor,145,Casado,57,0,3,0
Cid11966,Estudios Tecnicos,F,Trabajador Pago Planilla,398,Casado,57,8,5 o +,0
Cid11967,Estudios Universitarios,M,Trabajador Pago Planilla,288,Casado,57,5,5 o +,0
Cid11968,Estudios Universitarios,F,Fuerzas Armadas,288,Casado,57,0,4,0
Cid11969,Estudios Universitarios,F,Trabajador Pago Planilla,228,Soltero,57,136,5 o +,0
Cid11970,Estudios Escolares,F,Informal,40,Soltero,57,0,5 o +,0
Cid11971,Estudios Escolares,F,Informal,278,Casado,57,44,3,0
Cid11972,Estudios Universitarios,F,Emprendedor,15,Soltero,57,13,5 o +,0
Cid11973,Estudios Universitarios,M,Trabajador Pago Planilla,140,Casado,57,0,5 o +,0
Cid11974,Estudios Escolares,M,Trabajador Pago Planilla,133,Casado,57,3,5 o +,0
Cid11975,Estudios Universitarios,F,Trabajador Pago Planilla,223,Casado,57,27,4,0
Cid11976,Estudios Universitarios,F,Trabajador Pago Planilla,302,Casado,57,0,5 o +,0
Cid11977,Estudios Universitarios,F,Trabajador Pago Planilla,391,Casado,57,12,3,0
Cid11978,Estudios Universitarios,F,Informal,158,Union Libre,57,2,3,0
Cid11979,Estudios Universitarios,F,Trabajador Pago Planilla,360,Casado,57,0,5 o +,0
Cid11980,Estudios Tecnicos,M,Emprendedor,89,Casado,57,76,2,0
Cid11981,Estudios Tecnicos,F,Informal,132,Casado,57,54,4,0
Cid11982,Estudios Tecnicos,F,Emprendedor,148,Casado,57,46,3,0
Cid11983,Estudios Universitarios,F,Trabajador Pago Planilla,371,Casado,57,23,5 o +,1
Cid11984,Estudios Tecnicos,F,Informal,370,Soltero,57,6,3,0
Cid11985,Estudios Universitarios,F,Recibo por Honorarios,83,Casado,57,2,3,0
Cid11986,Estudios Universitarios,F,Trabajador Pago Planilla,391,Casado,57,0,4,0
Cid11987,Estudios Tecnicos,M,Trabajador Pago Planilla,15,Casado,57,41,5 o +,0
Cid11988,Estudios Universitarios,F,Trabajador Pago Planilla,18,Soltero,57,31,4,0
Cid11989,Estudios Escolares,M,Trabajador Pago Planilla,244,Casado,57,29,4,0
Cid11990,Estudios Tecnicos,F,Emprendedor,43,Casado,57,33,3,0
Cid11991,Estudios Universitarios,F,Informal,103,Casado,57,15,4,0
Cid11992,Estudios Universitarios,M,Trabajador Pago Planilla,70,Casado,57,0,3,0
Cid11993,Estudios Universitarios,F,Trabajador Pago Planilla,384,Casado,57,0,5 o +,0
Cid11994,Estudios Universitarios,F,Trabajador Pago Planilla,422,Casado,57,3,2,0
Cid11995,Estudios Universitarios,F,Recibo por Honorarios,147,Casado,57,2,2,0
Cid11996,Estudios Escolares,M,Trabajador Pago Planilla,44,Union Libre,57,70,5 o +,0
Cid11997,Estudios Tecnicos,M,Trabajador Pago Planilla,204,Casado,57,64,4,0
Cid11998,Estudios Tecnicos,F,Recibo por Honorarios,95,Casado,57,28,2,0
Cid11999,Estudios Escolares,M,Emprendedor,243,Casado,57,14,3,0
Cid12000,Estudios Tecnicos,M,Fuerzas Armadas,299,Viudo,57,0,4,0
Cid12001,Estudios Universitarios,F,Informal,122,Divorciado,57,0,5 o +,0
Cid12002,Estudios Tecnicos,F,Trabajador Pago Planilla,362,Divorciado,57,1,2,0
Cid12003,Estudios Universitarios,F,Fuerzas Armadas,282,Casado,57,0,5 o +,1
Cid12004,Estudios Universitarios,M,Trabajador Pago Planilla,170,Viudo,57,4,1,0
Cid12005,Estudios Universitarios,F,Trabajador Pago Planilla,53,Casado,57,3,3,0
Cid12006,Estudios Tecnicos,M,Trabajador Pago Planilla,58,Casado,57,28,4,1
Cid12007,Estudios Tecnicos,F,Informal,106,Casado,57,12,3,0
Cid12008,Estudios Universitarios,F,Trabajador Pago Planilla,212,Casado,57,40,4,0
Cid12009,Estudios Tecnicos,F,Recibo por Honorarios,73,Viudo,57,0,5 o +,0
Cid12010,Estudios Tecnicos,F,Informal,188,Casado,57,5,1,1
Cid12011,Estudios Escolares,F,Trabajador Pago Planilla,186,Casado,57,14,3,0
Cid12012,Estudios Tecnicos,F,Trabajador Pago Planilla,337,Divorciado,57,0,2,0
Cid12013,Estudios Universitarios,F,Trabajador Pago Planilla,430,Casado,57,0,3,0
Cid12014,Estudios Tecnicos,F,Informal,288,Casado,57,22,3,0
Cid12015,Estudios Universitarios,M,Informal,131,Casado,57,45,1,1
Cid12016,Estudios Universitarios,M,Fuerzas Armadas,404,Casado,57,1,5 o +,0
Cid12017,Estudios Escolares,F,Emprendedor,142,Soltero,57,0,2,0
Cid12018,Estudios Universitarios,M,Trabajador Pago Planilla,122,Casado,57,2,4,0
Cid12019,Estudios Universitarios,M,Informal,431,Casado,57,4,4,0
Cid12020,Estudios Universitarios,M,Trabajador Pago Planilla,397,Casado,57,7,2,0
Cid12021,Estudios Escolares,M,Trabajador Pago Planilla,85,Casado,57,52,5 o +,0
Cid12022,Estudios Universitarios,F,Trabajador Pago Planilla,375,Casado,57,49,4,0
Cid12023,Estudios Universitarios,F,Informal,135,Casado,57,53,2,0
Cid12024,Estudios Universitarios,M,Emprendedor,21,Casado,57,5,3,0
Cid12025,Estudios Universitarios,F,Trabajador Pago Planilla,357,Casado,57,11,4,0
Cid12026,Estudios Tecnicos,F,Trabajador Pago Planilla,293,Casado,57,7,2,0
Cid12027,Estudios Universitarios,F,Trabajador Pago Planilla,149,Soltero,57,7,2,0
Cid12028,Estudios Universitarios,M,Informal,7,Casado,57,17,3,0
Cid12029,Estudios Tecnicos,F,Trabajador Pago Planilla,375,Soltero,57,40,5 o +,0
Cid12030,Estudios Tecnicos,F,Informal,129,Casado,57,25,3,0
Cid12031,Estudios Escolares,F,Recibo por Honorarios,79,Soltero,57,0,5 o +,0
Cid12032,Estudios Escolares,M,Emprendedor,77,Casado,57,7,2,0
Cid12033,Estudios Tecnicos,F,Trabajador Pago Planilla,34,Soltero,57,9,4,0
Cid12034,Estudios Tecnicos,F,Trabajador Pago Planilla,13,Soltero,57,126,4,0
Cid12035,Estudios Universitarios,M,Informal,18,Casado,57,22,4,0
Cid12036,Estudios Tecnicos,F,Informal,264,Casado,57,39,3,1
Cid12037,Estudios Escolares,M,Informal,279,Casado,57,3,5 o +,0
Cid12038,Estudios Universitarios,M,Trabajador Pago Planilla,22,Casado,57,17,2,0
Cid12039,Estudios Universitarios,M,Recibo por Honorarios,56,Casado,57,10,3,0
Cid12040,Estudios Universitarios,F,Trabajador Pago Planilla,368,Casado,57,0,5 o +,1
Cid12041,Estudios Universitarios,F,Trabajador Pago Planilla,264,Viudo,57,0,5 o +,0
Cid12042,Estudios Universitarios,F,Emprendedor,470,Casado,57,7,2,0
Cid12043,Estudios Universitarios,F,Trabajador Pago Planilla,339,Casado,57,0,4,0
Cid12044,Estudios Universitarios,M,Emprendedor,142,Soltero,57,48,5 o +,0
Cid12045,Estudios Universitarios,F,Informal,67,Casado,57,12,4,0
Cid12046,Estudios Universitarios,M,Informal,245,Casado,57,26,2,0
Cid12047,Estudios Universitarios,M,Emprendedor,201,Soltero,57,10,2,0
Cid12048,Estudios Universitarios,M,Fuerzas Armadas,419,Casado,57,9,4,0
Cid12049,Estudios Tecnicos,M,Trabajador Pago Planilla,201,Soltero,57,68,2,0
Cid12050,Estudios Universitarios,M,Trabajador Pago Planilla,383,Soltero,57,21,2,0
Cid12051,Estudios Universitarios,F,Informal,76,Casado,57,1,4,0
Cid12052,Estudios Universitarios,M,Emprendedor,203,Soltero,57,1,1,0
Cid12053,Estudios Universitarios,F,Informal,67,Casado,57,1,2,0
Cid12054,Estudios Tecnicos,F,Emprendedor,38,Divorciado,57,43,3,0
Cid12055,Estudios Universitarios,M,Trabajador Pago Planilla,107,Casado,57,31,2,0
Cid12056,Estudios Escolares,M,Recibo por Honorarios,43,Casado,58,59,3,0
Cid12057,Estudios Universitarios,M,Emprendedor,112,Union Libre,58,19,1,0
